City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
130,kapa'a,22.0752,-159.319,78.78200000000001,88,100,4.12,US,1703633386
131,lompoc,34.6391,-120.4579,61.79000000000002,80,0,5.66,US,1703633324
132,chonchi,-42.6128,-73.8092,65.69600000000005,53,0,2.59,CL,1703633386
133,xining,36.6167,101.7667,25.88000000000004,33,0,0.85,CN,1703633387
134,nasiriyah,31.0521,46.261,58.94600000000005,53,0,4.3,IQ,1703633387
135,champerico,14.3,-91.9167,90.14000000000001,67,5,4.75,GT,1703633388
136,teufen,47.3908,9.3864,36.122000000000035,100,0,1.03,CH,1703633388
137,cloverdale,38.8055,-123.0172,59.306000000000026,72,85,0.89,US,1703633388
138,khanty-mansiysk,61.0042,69.0019,26.708000000000006,80,75,8.05,RU,1703633389
139,darwin,-12.4611,130.8418,87.78200000000001,81,40,3.6,AU,1703633225
140,mugango,-1.6833,33.7,69.81800000000008,86,100,2.73,TZ,1703633241
141,la'ie,21.6477,-157.9253,82.36400000000003,67,3,4.7,US,1703633390
142,al burayqah,30.4062,19.5739,61.754000000000055,68,2,1.21,LY,1703633391
143,tommot,58.9564,126.2925,-9.561999999999955,100,100,1.24,RU,1703633392
144,sinton,28.0367,-97.5092,64.36400000000003,55,100,0.24,US,1703633392
145,port macquarie,-31.4333,152.9167,85.892,36,0,2.43,AU,1703633392
146,brisas de zicatela,15.8369,-97.0419,84.72200000000004,58,0,3.09,MX,1703633396
147,yuzhno-kurilsk,44.0306,145.8556,27.680000000000042,68,78,8.91,RU,1703633396
148,divnomorskoye,44.5011,38.1353,51.944000000000074,96,81,6.3,RU,1703633398
149,tual,-5.6667,132.75,83.192,78,100,3.35,ID,1703633398
150,banda aceh,5.5577,95.3222,78.00800000000001,89,100,5.86,ID,1703633399
151,hammerfest,70.6634,23.6821,27.05,68,20,6.17,NO,1703633399
152,olonkinbyen,70.9221,-8.7187,18.86000000000008,62,98,6.99,SJ,1703633124
153,bu'aale,1.0833,42.5833,77.72000000000006,86,77,4.18,SO,1703633400
154,kingston,17.997,-76.7936,83.35400000000006,97,75,4.63,JM,1703633401
155,marquette,46.5333,-87.6335,41.82800000000007,99,100,0.45,US,1703633402
156,newman,37.3138,-121.0208,59.342,56,100,1.65,US,1703633226
157,dongobesh,-4.0667,35.3833,59.288000000000046,84,100,3.34,TZ,1703633406
158,nha trang,12.25,109.1833,77.0,85,89,2.91,VN,1703633407
159,revda,56.801,59.9303,19.25600000000003,88,100,6.83,RU,1703633408
160,port lincoln,-34.7333,135.8667,65.37200000000004,73,37,4.15,AU,1703633408
161,wailua homesteads,22.0669,-159.378,77.43200000000002,88,100,4.12,US,1703633409
162,nueva imperial,-38.7333,-72.95,61.754000000000055,72,61,3.39,CL,1703633410
163,fuling,29.7022,107.3919,47.46200000000006,79,5,0.73,CN,1703633410
164,haikou,20.0458,110.3417,66.32600000000009,88,40,5.0,CN,1703633411
165,tobruk,32.0836,23.9764,61.088000000000044,65,13,2.9,LY,1703633411
166,palikir - national government center,6.9248,158.1611,83.24600000000005,100,75,4.63,FM,1703633412
167,haiku-pauwela,20.9219,-156.3051,73.41800000000009,74,100,6.17,US,1703633412
168,baymak,52.5933,58.3225,15.764000000000031,97,98,1.21,RU,1703633414
169,papao,-17.75,-149.55,85.67600000000009,75,88,7.82,PF,1703633414
170,inhambane,-23.865,35.3833,76.58600000000007,70,100,4.18,MZ,1703633415
171,aligudarz,33.4006,49.6949,35.06000000000008,40,0,1.18,IR,1703633416
172,fale old settlement,-9.3852,-171.2468,84.542,75,77,4.57,TK,1703633416
173,dano,11.15,-3.0667,72.608,13,1,2.72,BF,1703633417
174,mubi,10.2676,13.2644,63.71600000000001,33,64,1.4,NG,1703633418
175,fomboni,-12.28,43.7425,84.23600000000008,75,93,6.25,KM,1703633421
176,dul'durga,50.6761,113.5931,-8.391999999999946,97,19,1.35,RU,1703633423
177,masuda,34.6667,131.85,41.27000000000006,87,75,3.6,JP,1703633424
178,tazacorte,28.629,-17.9293,63.57200000000004,55,0,4.63,ES,1703633425
179,port elizabeth,-33.918,25.5701,65.10200000000007,84,96,0.89,ZA,1703633426
180,puerto baquerizo moreno,-0.9,-89.6,75.75800000000001,82,1,4.41,EC,1703633426
181,santa ana,33.7456,-117.8678,71.49199999999999,63,75,2.57,US,1703633391
182,six-fours-les-plages,43.0938,5.84,52.44800000000002,76,9,3.19,FR,1703633427
183,dunedin,-45.8742,170.5036,47.80400000000005,72,100,2.25,NZ,1703633428
184,nuku'alofa,-21.1333,-175.2,84.542,70,40,6.69,TO,1703633429
185,longyearbyen,78.2186,15.6401,14.036000000000069,83,100,5.13,SJ,1703633430
186,vanimo,-2.6741,141.3028,75.92000000000006,96,100,1.57,PG,1703633430
187,akureyri,65.6835,-18.0878,30.128000000000064,86,75,2.06,IS,1703633431
188,hermosillo,29.0667,-110.9667,78.24199999999999,22,0,3.6,MX,1703633431
189,lihue,21.9789,-159.3672,78.04400000000007,82,100,4.12,US,1703633145
190,hamilton,39.1834,-84.5333,53.07800000000007,88,100,0.89,US,1703633356
191,namibe,-15.1961,12.1522,69.51200000000006,78,100,2.17,AO,1703633434
192,kalmunai,7.4167,81.8167,77.45,89,89,2.88,LK,1703633434
193,aghajari,30.7006,49.8315,59.82800000000007,49,0,3.9,IR,1703633435
194,kirkuk,35.4681,44.3922,51.20600000000003,75,0,2.35,IQ,1703633433
195,college,64.8569,-147.8028,-9.903999999999954,77,75,0.0,US,1703633437
196,umba,66.6871,34.3429,16.141999999999996,95,100,2.55,RU,1703633437
197,syas'stroy,60.1367,32.5691,12.776000000000089,98,99,2.0,RU,1703633438
198,plettenberg bay,-34.0527,23.3716,60.17000000000006,75,88,4.08,ZA,1703633438
199,vasind,19.4167,73.2667,70.86200000000005,44,2,1.01,IN,1703633439
200,la sarre,48.8002,-79.1996,26.348000000000024,80,100,2.9,CA,1703633294
201,pionerskiy,54.9508,20.2275,38.13800000000005,81,100,12.61,RU,1703633440
202,codrington,-38.2667,141.9667,64.00400000000005,92,100,4.5,AU,1703633442
203,alice springs,-23.7,133.8833,85.55,11,1,3.6,AU,1703633443
204,dryden,49.7833,-92.7503,25.088000000000044,100,100,4.12,CA,1703633443
205,morococha,-11.5997,-76.1411,41.46800000000009,81,99,2.78,PE,1703633444
206,vadso,70.0744,29.7487,30.36200000000006,64,75,4.12,NO,1703633445
207,kalachinsk,55.0529,74.5751,24.15200000000008,83,98,9.07,RU,1703633446
208,bethanie,-26.4833,17.15,75.72200000000004,38,0,1.53,NA,1703633446
209,barra dos coqueiros,-10.9089,-37.0386,80.61800000000008,83,0,5.14,BR,1703633242
210,ilha de mocambique,-15.0342,40.7358,82.09400000000008,83,86,6.08,MZ,1703633447
211,doetinchem,51.95,6.2833,42.11600000000001,92,100,1.68,NL,1703633447
212,harstad,68.799,16.5293,23.23399999999999,89,100,6.06,NO,1703633449
213,lamu,-2.2717,40.902,81.06800000000008,80,80,5.6,KE,1703633449
214,totskoye,52.5248,52.7623,21.883999999999993,97,97,2.57,RU,1703633449
215,lang son,21.8333,106.7333,51.44000000000002,63,0,1.28,VN,1703633450
216,barguzin,53.6167,109.6167,-0.2739999999999583,91,72,0.96,RU,1703633450
217,sao gabriel da cachoeira,-0.1303,-67.0892,75.2,97,95,0.32,BR,1703633451
218,quellon,-43.1167,-73.6167,56.444000000000074,71,3,4.85,CL,1703633451
219,coquimbo,-29.9533,-71.3436,67.73000000000005,68,20,2.57,CL,1703633452
220,puerto san jose,13.9256,-90.8244,80.42000000000006,73,3,4.29,GT,1703633453
221,castillos,-34.1667,-53.8333,57.97400000000001,78,2,1.62,UY,1703633453
222,formosa do rio preto,-11.0483,-45.1931,81.30200000000008,42,76,1.34,BR,1703633453
223,cold lake,54.4502,-110.2017,25.898000000000025,63,2,2.95,CA,1703633454
224,sarandi del yi,-33.35,-55.6333,62.54600000000005,59,0,3.59,UY,1703633454
225,luderitz,-26.6481,15.1594,60.458000000000006,96,23,0.96,NA,1703633456
226,namdrik,5.5994,168.1028,82.68800000000005,79,23,3.82,MH,1703633457
227,santiago de cao,-7.9589,-79.2392,70.88000000000004,85,87,4.35,PE,1703633459
228,dudinka,69.4058,86.1778,-7.3299999999999415,97,99,1.79,RU,1703633461
229,parnu,58.3859,24.4971,30.29000000000002,100,100,2.06,EE,1703633462
230,vorgashor,67.5833,63.95,16.48399999999999,88,91,5.09,RU,1703633463
231,arraial do cabo,-22.9661,-42.0278,78.76400000000004,73,75,4.63,BR,1703633289
232,oranjemund,-28.55,16.4333,62.294000000000075,87,0,2.31,NA,1703633464
233,kuanda,56.3161,116.0806,-16.88799999999994,99,99,0.71,RU,1703633465
234,reyes,-14.3167,-67.3833,77.84600000000005,85,99,0.64,BO,1703633465
235,gdov,58.7406,27.8122,28.65200000000008,93,100,1.65,RU,1703633466
236,bandarbeyla,9.4942,50.8122,77.09000000000002,80,74,8.58,SO,1703633467
237,torbat-e heydariyeh,35.274,59.2195,43.39400000000008,49,2,1.79,IR,1703633467
238,badger,64.8,-147.5333,-9.993999999999971,81,75,0.0,US,1703633468
239,benjamin aceval,-24.9667,-57.5667,80.74400000000007,71,79,2.34,PY,1703633468
240,punta arenas,-53.15,-70.9167,53.11400000000003,46,96,9.19,CL,1703633231
241,howrah,22.5892,88.3103,62.6,88,20,0.0,IN,1703633469
242,ballina,-28.8667,153.5667,84.7760000000001,57,23,3.22,AU,1703633469
243,galesong,-5.3166,119.3661,82.31000000000009,76,100,2.32,ID,1703633470
244,talakan,50.3167,130.3667,-18.18399999999994,100,100,0.79,RU,1703633470
245,grand falls-windsor,48.9332,-55.6649,29.33600000000007,72,91,4.96,CA,1703633270
246,tsiombe,-25.3,45.4833,73.70600000000003,85,88,1.89,MG,1703633471
247,chernyshevsk,52.5243,117.0174,-21.639999999999965,100,96,1.09,RU,1703633472
248,gusev,54.5922,22.1997,36.64400000000008,93,100,7.29,RU,1703633472
249,seoul,37.5683,126.9778,27.841999999999995,84,11,0.79,KR,1703633851
250,zambezi,-13.5432,23.1047,66.2,98,100,2.19,ZM,1703633473
251,tarko-sale,64.9225,77.785,12.074000000000012,93,88,7.51,RU,1703633473
252,vilhena,-12.7406,-60.1458,73.61600000000001,94,75,4.63,BR,1703633474
253,saipan,15.1355,145.701,83.10200000000007,78,20,8.23,MP,1703633474
254,arawa,-6.2132,155.5367,87.674,67,55,1.34,PG,1703633482
255,kapuskasing,49.4169,-82.4331,24.890000000000022,86,100,3.09,CA,1703633482
256,kenai,60.5544,-151.2583,12.14600000000005,88,100,8.75,US,1703633483
257,bredy,52.4153,60.3411,19.958000000000006,97,100,1.57,RU,1703633484
258,sao felix do xingu,-6.6447,-51.995,78.36800000000008,72,100,0.94,BR,1703633484
259,hovd,48.0056,91.6419,3.2180000000000852,87,66,0.41,MN,1703633485
260,terenozek,45.05,64.9833,41.648000000000025,67,100,6.2,KZ,1703633486
261,myitkyina,25.3833,97.4,57.182000000000016,91,0,1.0,MM,1703634039
262,okha,53.5739,142.9478,-7.671999999999933,97,100,5.75,RU,1703634040
263,scottburgh,-30.2867,30.7532,65.55200000000008,80,100,2.73,ZA,1703634040
264,xianyang,34.3378,108.7026,25.844000000000072,80,16,2.0,CN,1703634042
265,island harbour,50.724,-1.2758,50.93600000000007,92,100,3.13,GB,1703634042
266,mani,4.8172,-72.2886,83.408,61,96,1.05,CO,1703634043
267,zeya,53.75,127.2667,-22.521999999999935,97,11,1.1,RU,1703634043
268,beauceville,46.2179,-70.7787,38.21000000000008,97,100,0.6,CA,1703633904
269,acajutla,13.5928,-89.8275,77.234,79,39,2.18,SV,1703634044
270,port moresby,-9.4431,147.1797,86.36000000000008,61,71,2.67,PG,1703634044
271,villa maria,-32.4075,-63.2402,74.82200000000003,74,96,4.16,AR,1703634045
272,qashyr,53.0675,76.1036,27.17600000000009,81,75,8.48,KZ,1703634045
273,srivardhan,18.0333,73.0167,73.20200000000008,46,3,2.28,IN,1703634045
274,kulim,5.365,100.5618,76.55,92,72,0.77,MY,1703634046
275,golyshmanovo,56.3979,68.3728,24.74600000000005,93,100,10.67,RU,1703634046
276,chinde,26.8418,88.0763,50.03600000000007,89,2,2.09,NP,1703634048
277,bafra,41.5678,35.9069,53.00600000000003,62,0,3.0,TR,1703634048
278,pacific grove,36.6177,-121.9166,58.424000000000014,80,0,3.09,US,1703634049
279,gwandu,12.4938,4.6423,64.14800000000002,16,0,4.97,NG,1703634049
280,boquira,-12.8231,-42.7306,84.21800000000009,40,96,2.01,BR,1703634050
281,isla del bosque,22.7333,-105.85,72.95,72,100,5.39,MX,1703634051
282,altamira,-3.2033,-52.2064,79.66400000000003,75,100,0.68,BR,1703634051
283,puerto leguizamo,-0.1934,-74.7819,73.41800000000009,98,99,0.77,CO,1703634051
284,mozarlandia,-14.7447,-50.5706,72.96800000000009,96,91,5.74,BR,1703634052
285,suntar,62.1444,117.6319,-31.377999999999965,100,98,0.52,RU,1703634052
286,boke,10.9409,-14.2967,71.34800000000003,79,0,0.3,GN,1703634053
287,chandpur,29.15,78.2667,54.28399999999999,54,37,0.8,IN,1703634054
288,buenavista del norte,28.3746,-16.861,66.95600000000003,60,0,4.12,ES,1703634054
289,la reforma,25.0833,-108.05,69.908,59,0,4.6,MX,1703634055
290,sidney,-33.8679,151.2073,77.36000000000008,67,30,0.89,AU,1703633993
291,iskateley,67.6803,53.1512,22.640000000000022,86,100,7.88,RU,1703634056
292,tadmur,34.5608,38.2805,51.83600000000007,75,0,2.56,SY,1703634056
293,felege neway,6.3,36.8833,68.07200000000003,61,82,0.22,ET,1703634057
294,labytnangi,66.6572,66.4183,24.458000000000006,94,100,8.91,RU,1703634057
295,ust-nera,64.5667,143.2,-37.605999999999966,100,100,0.79,RU,1703634058
296,mili,6.0815,171.735,82.92200000000004,83,100,6.71,MH,1703634058
297,mahina,-17.5065,-149.489,85.766,66,20,2.06,PF,1703634058
298,bemidji,47.4736,-94.8803,35.36600000000001,100,100,2.52,US,1703634059
299,emkhomazi,-30.2067,30.7978,65.48000000000005,81,100,2.8,ZA,1703634059
300,tabalah,19.95,42.4,61.016000000000005,37,1,3.59,SA,1703634059
301,castel di sangro,41.7737,14.1035,41.288000000000046,83,3,0.63,IT,1703634060
302,ilhabela,-23.7781,-45.3581,73.88600000000007,76,100,1.13,BR,1703634044
303,whangarei,-35.7317,174.3239,79.37600000000009,56,100,1.11,NZ,1703634061
304,vila franca do campo,37.7167,-25.4333,57.61400000000003,77,100,6.32,PT,1703634061
305,vyritsa,59.4078,30.3481,26.114000000000033,99,98,1.66,RU,1703634062
306,taishan,22.2514,112.7799,61.358000000000004,39,95,1.74,CN,1703634063
307,al hamul,31.3115,31.1477,59.648000000000025,81,0,2.91,EG,1703634063
308,nova sintra,14.8667,-24.7167,69.81800000000008,78,0,7.18,CV,1703634063
309,amga,60.8953,131.9608,-28.011999999999958,100,100,1.29,RU,1703634064
310,talavera de la reina,39.9635,-4.8308,39.43399999999999,74,0,1.57,ES,1703634064
311,aljezur,37.3191,-8.8033,58.838000000000044,63,8,0.51,PT,1703634065
312,paita,-5.0892,-81.1144,69.87200000000004,87,93,4.75,PE,1703634065
313,sabha,27.0377,14.4283,53.096000000000046,63,2,1.64,LY,1703634067
314,lautoka,-17.6167,177.4667,85.85600000000002,66,40,5.14,FJ,1703633921
315,klyuchi,52.2667,79.1667,22.891999999999996,82,21,5.84,RU,1703634068
316,pauini,-7.7136,-66.9764,71.76200000000006,99,87,0.53,BR,1703634068
317,az zawiyah,32.0963,35.0398,65.58800000000005,45,0,7.2,PS,1703634069
318,magong,23.5654,119.5863,66.34400000000008,83,99,9.42,TW,1703634069
319,scarborough,54.2797,-0.4044,39.65,90,100,4.88,GB,1703634070
320,constantia,44.1833,28.65,54.69800000000002,66,100,5.21,RO,1703634070
321,macapa,0.0389,-51.0664,82.09400000000008,74,89,5.5,BR,1703634070
322,sinop,41.7711,34.8709,47.588000000000044,71,3,2.63,TR,1703634072
323,fortuna,40.5982,-124.1573,58.11800000000009,56,20,6.69,US,1703634073
324,druzhny,53.6238,27.8977,36.82400000000001,82,93,9.91,BY,1703634073
325,heunghae,36.1125,129.3522,37.508,67,73,1.32,KR,1703634074
326,oyon,-10.6681,-76.7731,49.424000000000014,89,100,1.37,PE,1703634074
327,san patricio,28.017,-97.5169,61.84400000000007,58,100,1.46,US,1703634075
328,tazovsky,67.4667,78.7,11.930000000000042,92,100,8.24,RU,1703634076
329,chiang mai,18.75,99.0,62.67200000000004,94,20,1.03,TH,1703633946
330,tongouson,5.0214,120.1328,80.6,85,68,0.57,PH,1703634077
331,hilo,19.7297,-155.09,89.2760000000001,69,0,4.63,US,1703633878
332,mil'kovo,55.6078,37.7956,29.714000000000034,97,100,2.03,RU,1703634078
333,huarmey,-10.0681,-78.1522,72.10400000000006,84,94,3.54,PE,1703634079
334,bengkulu,-3.8004,102.2655,76.892,92,79,1.59,ID,1703634079
335,shawnee,39.05,-95.7669,34.12400000000001,93,100,1.54,US,1703634006
336,eldorado,-23.7869,-54.2836,72.75200000000008,66,74,2.28,BR,1703634082
337,atafu village,-8.5421,-172.5159,84.92000000000006,74,93,3.98,TK,1703634083
338,nuuk,64.1835,-51.7216,36.21200000000006,51,100,7.72,GL,1703634085
339,crane,31.3974,-102.3501,50.99000000000002,15,0,3.58,US,1703634085
340,moab,38.5733,-109.5498,37.45400000000005,64,37,0.79,US,1703633812
341,toliara,-23.35,43.6667,76.01000000000008,87,71,1.28,MG,1703634087
342,kendari,-3.945,122.4989,78.83600000000007,90,100,1.05,ID,1703634087
343,manicore,-5.8092,-61.3003,76.19000000000003,88,76,1.1,BR,1703634088
344,savoy,45.5,6.4167,40.820000000000064,56,73,3.15,FR,1703634089
345,mossel bay,-34.1831,22.146,63.96800000000009,71,85,9.41,ZA,1703634089
346,smirnykh,49.75,142.8333,0.35600000000003007,90,25,1.73,RU,1703634090
347,saynshand,44.8824,110.1163,-0.021999999999934516,95,88,2.96,MN,1703634090
348,el calafate,-50.3408,-72.2768,56.06600000000001,54,99,6.2,AR,1703634091
349,alofi,-19.0595,-169.9187,82.292,69,75,7.2,NU,1703634092
350,dolores,-36.3132,-57.6792,65.55200000000008,70,1,3.28,AR,1703634092
351,usogorsk,63.4106,48.6872,17.564000000000032,96,100,2.23,RU,1703634093
352,kostomuksha,64.571,30.5767,12.038000000000046,97,100,0.89,RU,1703634093
353,whakatane,-37.9585,176.9854,83.87600000000009,72,12,1.34,NZ,1703634095
354,sur,22.5667,59.5289,75.92000000000006,56,76,0.8,OM,1703634095
355,belo sur tsiribihina,-19.7,44.55,76.11800000000008,90,70,1.62,MG,1703634096
